,title,year,rating,dubious,imdbid,id,submitterid,date,visible
236,Juno and the Paycock [The Shame of Mary Boyle],1929.0,3.0,0.0,21015.0,7287.0,14245.0,2016-11-22 12:03:21,1.0
237,Broadway Melody,1929.0,3.0,0.0,19729.0,8464.0,16567.0,2018-11-01 23:24:45,1.0
238,"Blue Angel, The",1930.0,1.0,0.0,20697.0,1315.0,1429.0,2010-07-25 08:57:57,1.0
239,All Quiet on the Western Front,1930.0,0.0,0.0,20629.0,1316.0,1430.0,2010-07-25 09:00:08,1.0
240,Anna Christie,1930.0,3.0,0.0,20641.0,1326.0,1443.0,2010-07-26 02:10:29,1.0
241,Ladies of Leisure,1930.0,3.0,0.0,21040.0,3713.0,6165.0,2012-12-06 01:25:24,1.0
242,L&#39;Age d&#39;Or,1930.0,0.0,0.0,21577.0,3871.0,6527.0,2013-02-05 10:01:47,1.0
243,Morocco,1930.0,1.0,0.0,21156.0,3865.0,6508.0,2013-01-31 03:11:51,1.0
244,Min and Bill,1930.0,3.0,0.0,21148.0,3927.0,6643.0,2013-02-22 17:25:25,1.0
245,Be Yourself,1930.0,2.0,0.0,20670.0,4253.0,7440.0,2013-06-20 22:04:40,1.0
246,"Bat Whispers, The",1930.0,3.0,0.0,20668.0,6782.0,13311.0,2016-03-18 20:50:11,1.0
247,Murder!,1930.0,3.0,0.0,21165.0,7291.0,14250.0,2016-11-23 13:56:04,1.0
248,Animal Crackers,1930.0,3.0,0.0,20640.0,8463.0,16566.0,2018-11-01 23:19:07,1.0
249,M,1931.0,3.0,0.0,22100.0,610.0,340.0,2009-12-28 04:11:29,1.0
250,M&auml;dchen in Uniform,1931.0,3.0,0.0,22183.0,628.0,360.0,2009-12-31 10:35:59,1.0
251,Night Nurse,1931.0,3.0,0.0,22208.0,636.0,374.0,2010-01-10 15:10:44,1.0
252,Frankenstein,1931.0,1.0,0.0,21884.0,1317.0,1431.0,2010-07-25 09:02:19,1.0
253,Anna Christie,1931.0,3.0,0.0,20642.0,1327.0,1444.0,2010-07-26 02:13:37,1.0
254,Mata Hari,1931.0,3.0,0.0,23196.0,1333.0,1450.0,2010-07-26 02:20:54,1.0
255,Tabu: A Story of the South Seas,1931.0,0.0,0.0,22458.0,1633.0,2006.0,2010-10-04 06:26:13,1.0
256,Indiscreet,1931.0,3.0,0.0,22000.0,1828.0,2326.0,2010-12-05 19:21:48,1.0
257,"Last Flight, The",1931.0,0.0,0.0,22054.0,1956.0,2620.0,2011-02-03 22:56:14,1.0
258,Pardon Us,1931.0,0.0,0.0,22251.0,1974.0,2638.0,2011-02-04 05:29:55,1.0
259,Dracula,1931.0,2.0,0.0,21814.0,1985.0,2651.0,2011-02-05 01:19:30,1.0
260,Monkey Business,1931.0,1.0,0.0,22158.0,2384.0,3483.0,2011-06-10 21:34:31,1.0
261,City Lights,1931.0,3.0,0.0,21749.0,2705.0,4074.0,2011-09-23 17:50:12,1.0
262,"Smiling Lieutenant, The",1931.0,2.0,0.0,22074.0,4243.0,7400.0,2013-06-14 20:15:34,1.0
263,"Cheat, The",1931.0,3.0,1.0,21735.0,5741.0,10813.0,2014-09-14 01:27:48,1.0
264,"Public Enemy, The",1931.0,3.0,1.0,22286.0,5934.0,11242.0,2014-11-21 16:07:00,1.0
265,La Chienne,1931.0,3.0,0.0,21739.0,6030.0,11469.0,2015-01-08 08:31:00,1.0
266,A Nous la Liberte,1931.0,1.0,0.0,22599.0,6031.0,11470.0,2015-01-08 11:25:50,1.0
267,Little Caesar,1931.0,1.0,0.0,21079.0,6043.0,11496.0,2015-01-13 13:26:27,1.0
268,"Skin Game, The",1931.0,3.0,0.0,22395.0,7294.0,14255.0,2016-11-24 15:35:29,1.0
269,Rich and Strange [East of Shanghai],1931.0,2.0,0.0,23395.0,7296.0,14257.0,2016-11-25 10:24:07,1.0
270,Dracula,1931.0,3.0,0.0,21815.0,8213.0,16086.0,2018-05-16 13:38:41,1.0
271,Cimarron,1931.0,3.0,0.0,21746.0,8467.0,16572.0,2018-11-02 23:39:26,1.0
272,Hyppolit a lakaj,1931.0,1.0,0.0,21985.0,8557.0,16716.0,2018-12-14 23:59:21,1.0
273,Skippy,1931.0,3.0,1.0,22397.0,9095.0,17919.0,2020-04-27 15:19:39,1.0
274,"Champ, The",1931.0,1.0,0.0,21730.0,9110.0,17959.0,2020-05-03 16:23:23,1.0
275,I Am a Fugitive from a Chain Gang,1932.0,1.0,0.0,23042.0,1318.0,1432.0,2010-07-25 09:04:12,1.0
276,Grand Hotel,1932.0,3.0,0.0,22958.0,1328.0,1445.0,2010-07-26 02:15:00,1.0
277,"Age of Consent, The",1932.0,2.0,0.0,22614.0,1983.0,2648.0,2011-02-04 20:30:04,1.0
278,Horse Feathers,1932.0,1.0,0.0,23027.0,2383.0,3482.0,2011-06-10 21:34:29,1.0
279,White Zombie,1932.0,0.0,0.0,23694.0,2550.0,3794.0,2011-07-19 00:42:40,1.0
280,Boudu Saved from Drowning,1932.0,1.0,0.0,22718.0,2767.0,4181.0,2011-10-15 19:54:16,1.0
281,"I Was Born, But...",1932.0,1.0,0.0,23634.0,3530.0,5780.0,2012-09-15 21:07:38,1.0
282,"Most Dangerous Game, The",1932.0,0.0,0.0,23238.0,3658.0,6039.0,2012-11-05 15:07:55,1.0
283,Freaks,1932.0,2.0,0.0,22913.0,3659.0,6040.0,2012-11-05 18:09:51,1.0
284,Island of Lost Souls,1932.0,1.0,0.0,24188.0,3844.0,6439.0,2013-01-20 12:01:31,1.0
285,"Old Dark House, The",1932.0,3.0,0.0,23293.0,4775.0,8611.0,2013-11-04 01:52:39,1.0
286,Merrily We Go to Hell,1932.0,3.0,1.0,23213.0,5742.0,10814.0,2014-09-14 01:57:51,1.0
287,"Girl from Calgary, The",1932.0,2.0,0.0,22940.0,5783.0,10916.0,2014-09-26 19:05:15,1.0
288,Vampyr,1932.0,3.0,0.0,23649.0,5910.0,11187.0,2014-11-09 15:43:00,1.0
289,Shanghai Express,1932.0,3.0,0.0,23458.0,5929.0,11234.0,2014-11-19 21:25:49,1.0
290,Three on a Match,1932.0,3.0,0.0,23590.0,6051.0,11519.0,2015-01-18 01:53:06,1.0
291,Love Me Tonight,1932.0,2.0,1.0,23158.0,6052.0,11521.0,2015-01-18 09:53:04,1.0
292,Scarface,1932.0,1.0,0.0,23427.0,6063.0,11541.0,2015-01-25 12:00:35,1.0
293,Red-Headed Woman,1932.0,3.0,0.0,23385.0,6092.0,11586.0,2015-02-03 04:25:05,1.0
294,"Death Kiss, The",1932.0,1.0,0.0,23935.0,6176.0,11817.0,2015-03-30 00:15:58,1.0
295,Thirteen Women,1932.0,3.0,0.0,23582.0,6852.0,13457.0,2016-04-25 17:13:12,1.0
296,"Blue Light (Das Blaue Licht), The",1932.0,1.0,0.0,22694.0,6990.0,13748.0,2016-07-21 23:17:14,1.0
297,Number 17,1932.0,0.0,0.0,23285.0,7301.0,14262.0,2016-11-28 09:19:14,1.0
298,Footlight Parade,1933.0,3.0,0.0,24028.0,802.0,611.0,2010-05-13 19:56:21,1.0
299,Queen Christina,1933.0,3.0,0.0,24481.0,1330.0,1447.0,2010-07-26 02:17:18,1.0
300,"Private Life of Henry VIII., The",1933.0,1.0,0.0,24473.0,1248.0,1349.0,2010-07-23 00:19:20,1.0
301,King Kong,1933.0,0.0,0.0,24216.0,2229.0,3118.0,2011-04-23 19:11:12,1.0
302,Little Women,1933.0,3.0,0.0,24264.0,2231.0,3120.0,2011-04-23 19:16:12,1.0
303,Alice in Wonderland,1933.0,3.0,0.0,23753.0,3188.0,5053.0,2012-04-16 16:01:09,1.0
304,"Vampire Bat, The",1933.0,3.0,0.0,24727.0,3210.0,5101.0,2012-04-30 04:30:27,1.0
305,42nd Street,1933.0,3.0,1.0,24034.0,4335.0,7687.0,2013-07-12 09:28:30,1.0
306,Day of Reckoning,1933.0,3.0,0.0,23932.0,5029.0,9095.0,2014-01-02 21:16:18,1.0
307,Duck Soup,1933.0,1.0,0.0,23969.0,5185.0,9491.0,2014-02-19 17:52:07,1.0
308,Tomorrow at Seven,1933.0,3.0,1.0,24679.0,5752.0,10833.0,2014-09-16 22:23:09,1.0
309,Gold Diggers of 1933,1933.0,3.0,0.0,24069.0,5916.0,11202.0,2014-11-12 09:50:32,1.0
310,Female,1933.0,3.0,0.0,24008.0,6056.0,11525.0,2015-01-19 04:26:52,1.0
311,A Study in Scarlet,1933.0,3.0,1.0,24625.0,6193.0,11853.0,2015-04-08 22:45:39,1.0
312,"Peanut Vendor, The",1933.0,0.0,0.0,24432.0,6205.0,11880.0,2015-04-16 00:33:24,1.0
313,"Invisible Man, The",1933.0,1.0,0.0,24184.0,7450.0,14537.0,2017-02-16 15:47:11,1.0
314,Baby Face,1933.0,3.0,0.0,23775.0,7528.0,14698.0,2017-03-24 00:09:10,1.0
315,Design for Living,1933.0,1.0,0.0,23940.0,8346.0,16336.0,2018-07-28 06:08:45,1.0
316,Cavalcade,1933.0,3.0,0.0,23876.0,8477.0,16587.0,2018-11-06 19:04:34,1.0
317,It Happened One Night,1934.0,3.0,0.0,25316.0,621.0,352.0,2009-12-28 23:20:38,1.0
318,"Cat&#39;s-Paw, The",1934.0,1.0,0.0,24961.0,1324.0,1441.0,2010-07-26 02:06:53,1.0
319,"Scarlet Empress, The",1934.0,3.0,0.0,25746.0,1325.0,1442.0,2010-07-26 02:08:51,1.0
320,"Painted Veil, The",1934.0,1.0,0.0,25617.0,1329.0,1446.0,2010-07-26 02:16:11,1.0
321,"Count of Monte Cristo, The",1934.0,1.0,0.0,25004.0,1246.0,1347.0,2010-07-23 00:14:17,1.0
322,Cleopatra,1934.0,1.0,0.0,24991.0,1270.0,1372.0,2010-07-23 01:02:41,1.0
323,Of Human Bondage,1934.0,1.0,0.0,25586.0,1379.0,1500.0,2010-07-27 05:38:05,1.0
324,L&#39;atalante,1934.0,0.0,0.0,24844.0,1795.0,2289.0,2010-11-30 23:36:10,1.0
325,"Lost Patrol, The",1934.0,0.0,0.0,25423.0,1969.0,2633.0,2011-02-04 03:56:00,1.0
326,Spitfire,1934.0,3.0,0.0,25822.0,4443.0,7958.0,2013-08-05 14:41:46,1.0
327,Maniac,1934.0,3.0,0.0,25465.0,4702.0,8486.0,2013-10-17 01:01:49,1.0
328,Anne of Green Gables,1934.0,3.0,0.0,24831.0,5319.0,9747.0,2014-03-24 16:49:42,1.0
329,Lost in the Stratosphere,1934.0,2.0,0.0,25424.0,5523.0,10272.0,2014-06-02 08:58:12,1.0
330,Search for Beauty,1934.0,3.0,0.0,25755.0,5821.0,11007.0,2014-10-08 23:14:55,1.0
331,Evelyn Prentice,1934.0,3.0,0.0,25091.0,6772.0,13289.0,2016-03-12 19:01:40,1.0
332,"Man Who Knew Too Much, The",1934.0,3.0,0.0,25452.0,7304.0,14266.0,2016-11-29 12:05:17,1.0
333,Imitation of Life,1934.0,3.0,0.0,25301.0,7999.0,15639.0,2018-01-10 10:35:41,1.0
334,Mystery Liner,1934.0,0.0,0.0,25543.0,8653.0,16918.0,2019-02-26 06:28:27,1.0
335,Top Hat,1935.0,2.0,0.0,27125.0,595.0,325.0,2009-12-27 22:00:23,1.0
336,"39 Steps, The",1935.0,3.0,0.0,26029.0,1242.0,1343.0,2010-07-22 23:41:25,1.0
337,Anna Karenina,1935.0,2.0,0.0,26071.0,1261.0,1362.0,2010-07-23 00:50:18,1.0
338,Mutiny on the Bounty,1935.0,1.0,0.0,26752.0,1361.0,1482.0,2010-07-27 04:34:08,1.0
339,Naughty Marietta,1935.0,3.0,0.0,26768.0,1685.0,2098.0,2010-10-23 05:30:19,1.0
340,Roberta,1935.0,3.0,0.0,26942.0,2362.0,3418.0,2011-05-29 23:35:55,1.0
341,Magnificent Obsession,1935.0,3.0,0.0,26667.0,2756.0,4167.0,2011-10-13 02:09:09,1.0
342,A Night At The Opera,1935.0,1.0,0.0,26778.0,3881.0,6541.0,2013-02-07 06:04:16,1.0
343,"Bride of Frankenstein, The",1935.0,3.0,0.0,26138.0,3891.0,6570.0,2013-02-11 11:06:43,1.0
344,"Lady in Scarlet, The",1935.0,2.0,0.0,26599.0,5750.0,10828.0,2014-09-15 22:31:56,1.0
345,"Riverside Murder, The",1935.0,2.0,1.0,26939.0,5913.0,11192.0,2014-11-11 00:36:30,1.0
346,Mad Love,1935.0,2.0,0.0,26663.0,7998.0,15638.0,2018-01-09 23:47:38,1.0
347,Swing Time,1936.0,1.0,0.0,28333.0,596.0,326.0,2009-12-27 22:01:46,1.0
348,Modern Times,1936.0,0.0,0.0,27977.0,1323.0,1440.0,2010-07-26 02:04:38,1.0
349,"Charge of the Light Brigade, The",1936.0,1.0,0.0,27438.0,1237.0,1338.0,2010-07-22 23:34:17,1.0
350,San Francisco,1936.0,1.0,0.0,28216.0,1359.0,1480.0,2010-07-27 04:31:14,1.0
351,Wife vs. Secretary,1936.0,2.0,0.0,28505.0,1360.0,1481.0,2010-07-27 04:32:32,1.0
352,"Petrified Forest, The",1936.0,3.0,0.0,28096.0,1369.0,1490.0,2010-07-27 05:20:16,1.0
353,Mr. Deeds Goes to Town,1936.0,3.0,0.0,27996.0,1992.0,2660.0,2011-02-05 20:21:08,1.0
354,Born to Dance,1936.0,3.0,0.0,27387.0,2363.0,3419.0,2011-05-29 23:39:18,1.0
355,Revolt of the Zombies,1936.0,0.0,0.0,28174.0,2554.0,3799.0,2011-07-19 22:22:20,1.0
356,Earthworm Tractors,1936.0,1.0,0.0,27562.0,2699.0,4061.0,2011-09-21 02:18:40,1.0
357,Osaka Elegy,1936.0,3.0,0.0,28021.0,2853.0,4342.0,2011-11-19 17:34:24,1.0
358,Theodora Goes Wild,1936.0,3.0,0.0,28355.0,3280.0,5242.0,2012-05-22 01:29:10,1.0
359,"Great Ziegfeld, The",1936.0,3.0,0.0,27698.0,3401.0,5477.0,2012-07-07 08:11:55,1.0
360,"Mandarin Mystery, The",1936.0,3.0,1.0,29207.0,3548.0,5821.0,2012-09-25 10:41:31,1.0
361,"Only Son, The",1936.0,3.0,0.0,27752.0,3560.0,5841.0,2012-09-29 18:33:43,1.0
362,Camille,1936.0,3.0,0.0,28683.0,3598.0,5905.0,2012-10-15 18:22:57,1.0
363,Pennies from Heaven,1936.0,3.0,0.0,28092.0,4010.0,6846.0,2013-03-24 06:52:47,1.0
364,Romeo and Juliet,1936.0,3.0,1.0,28203.0,4069.0,6980.0,2013-04-17 16:17:04,1.0
365,Bullets or Ballots,1936.0,3.0,0.0,27407.0,4143.0,7193.0,2013-05-20 02:54:17,1.0
366,My Man Godfrey,1936.0,2.0,0.0,28010.0,5852.0,11069.0,2014-10-19 22:01:56,1.0
367,Sabotage,1936.0,3.0,0.0,28212.0,5926.0,11227.0,2014-11-18 10:10:13,1.0
368,Fury,1936.0,2.0,0.0,27652.0,6096.0,11592.0,2015-02-04 03:12:56,1.0
369,Murder at Glen Athol,1936.0,3.0,0.0,28000.0,6174.0,11814.0,2015-03-29 15:21:52,1.0
370,Il caso Valdemar,1936.0,0.0,0.0,3427056.0,6210.0,11891.0,2015-04-19 18:29:35,1.0
371,These Three,1936.0,2.0,1.0,28356.0,7227.0,14147.0,2016-10-29 08:32:36,1.0
372,Secret Agent,1936.0,3.0,0.0,28231.0,7308.0,14273.0,2016-12-01 11:36:29,1.0
373,Dracula&#39;s Daughter,1936.0,3.0,0.0,27545.0,7992.0,15623.0,2018-01-08 10:52:22,1.0
374,Shall We Dance,1937.0,1.0,0.0,29546.0,597.0,327.0,2009-12-27 22:02:49,1.0
375,Stage Door,1937.0,3.0,1.0,29604.0,631.0,366.0,2010-01-03 22:11:32,1.0
376,Stella Dallas,1937.0,3.0,0.0,29608.0,795.0,603.0,2010-05-13 18:54:27,1.0
377,Conquest,1937.0,2.0,0.0,28739.0,1332.0,1449.0,2010-07-26 02:19:43,1.0
378,Topper,1937.0,2.0,0.0,29682.0,1335.0,1452.0,2010-07-26 02:27:10,1.0
379,Lost Horizon,1937.0,2.0,0.0,29162.0,1336.0,1453.0,2010-07-26 02:29:57,1.0
380,"Prisoner of Zenda, The",1937.0,1.0,0.0,29442.0,1240.0,1341.0,2010-07-22 23:37:47,1.0
381,Knight Without Armor,1937.0,2.0,0.0,29087.0,1244.0,1345.0,2010-07-23 00:08:59,1.0
382,Parnell,1937.0,2.0,0.0,29377.0,1358.0,1479.0,2010-07-27 04:30:07,1.0
383,Snow White and the Seven Dwarfs,1937.0,3.0,1.0,29583.0,1976.0,2640.0,2011-02-04 07:11:44,1.0
384,A Day at the Races,1937.0,2.0,0.0,28772.0,2382.0,3481.0,2011-06-10 21:34:26,1.0
385,Nothing Sacred,1937.0,0.0,0.0,29322.0,3968.0,6753.0,2013-03-10 23:40:06,1.0
386,Make Way for Tomorrow,1937.0,3.0,0.0,29192.0,4255.0,7444.0,2013-06-21 03:44:50,1.0
387,Murder at the Baskervilles (Silver Blaze),1937.0,1.0,0.0,29565.0,5617.0,10492.0,2014-07-07 05:38:30,1.0
388,Pepe le Moko,1937.0,2.0,1.0,29453.0,5740.0,10812.0,2014-09-14 01:12:26,1.0
389,"Awful Truth, The",1937.0,3.0,0.0,28597.0,6554.0,12813.0,2015-11-23 08:28:18,1.0
390,"Girl Was Young, The",1937.0,3.0,0.0,29811.0,7317.0,14288.0,2016-12-07 11:30:57,1.0
391,Marked Woman,1937.0,3.0,0.0,29217.0,7877.0,15362.0,2017-10-30 21:45:44,1.0
392,"Bizarre, Bizarre",1937.0,3.0,0.0,27552.0,8473.0,16581.0,2018-11-05 13:21:55,1.0
393,"Life of Emile Zola, The",1937.0,1.0,0.0,29146.0,8478.0,16588.0,2018-11-06 19:14:43,1.0
394,Carefree,1938.0,2.0,0.0,29971.0,594.0,324.0,2009-12-27 21:59:13,1.0
395,"Lady Vanishes, The",1938.0,3.0,0.0,30341.0,620.0,351.0,2009-12-28 23:19:20,1.0
396,Holiday,1938.0,3.0,0.0,30241.0,994.0,1015.0,2010-06-28 15:00:50,1.0
397,"Dawn Patrol, The",1938.0,0.0,0.0,30044.0,1238.0,1339.0,2010-07-22 23:35:24,1.0
398,Jezebel,1938.0,2.0,0.0,30287.0,1367.0,1488.0,2010-07-27 04:56:31,1.0
399,"Sisters, The",1938.0,2.0,0.0,30755.0,1378.0,1499.0,2010-07-27 05:36:57,1.0
400,Boys Town,1938.0,0.0,0.0,29942.0,2467.0,3633.0,2011-06-29 19:07:04,1.0
401,"Mr. Wong, Detective",1938.0,1.0,0.0,30473.0,2590.0,3881.0,2011-08-03 14:24:40,1.0
402,"Adventures of Robin Hood, The",1938.0,2.0,0.0,29843.0,3103.0,4882.0,2012-03-09 20:50:40,1.0
403,Bluebeard&#39;s Eighth Wife,1938.0,2.0,0.0,29929.0,3283.0,5253.0,2012-05-24 13:43:11,1.0
404,Bringing Up Baby,1938.0,3.0,0.0,29947.0,3400.0,5475.0,2012-07-07 05:59:04,1.0
405,Four Daughters,1938.0,3.0,0.0,30149.0,3951.0,6708.0,2013-03-04 05:45:20,1.0
406,"Mad Miss Manton, The",1938.0,3.0,0.0,30396.0,4495.0,8072.0,2013-08-20 18:34:14,1.0
407,"Baker&#39;s Wife, The",1938.0,1.0,0.0,30127.0,6042.0,11495.0,2015-01-13 09:20:21,1.0
408,Angels with Dirty Faces,1938.0,1.0,1.0,29870.0,7290.0,14249.0,2016-11-23 12:38:21,1.0
409,"Wizard of Oz, The",1939.0,3.0,,32138.0,174.0,8.0,2008-09-03 21:13:47,1.0
410,Gone with the Wind,1939.0,3.0,,31381.0,291.0,28.0,2009-03-02 14:31:54,1.0
411,Dodge City,1939.0,2.0,,31235.0,383.0,45.0,2009-07-28 04:37:40,1.0
412,"Women, The",1939.0,3.0,0.0,32143.0,588.0,318.0,2009-12-27 21:46:40,1.0
413,Stagecoach,1939.0,3.0,0.0,31971.0,593.0,323.0,2009-12-27 21:58:37,1.0
414,Wuthering Heights,1939.0,2.0,0.0,32145.0,1239.0,1340.0,2010-07-22 23:36:25,1.0
415,"Goodbye, Mr. Chips",1939.0,2.0,0.0,31385.0,1245.0,1346.0,2010-07-23 00:12:56,1.0
416,Ninotchka,1939.0,3.0,0.0,31725.0,1259.0,1360.0,2010-07-23 00:47:39,1.0
417,Juarez,1939.0,2.0,0.0,31516.0,1368.0,1489.0,2010-07-27 05:18:50,1.0
418,Dark Victory,1939.0,3.0,0.0,31210.0,1370.0,1491.0,2010-07-27 05:22:09,1.0
419,Essex and Elizabeth,1939.0,2.0,0.0,31826.0,1371.0,1492.0,2010-07-27 05:23:16,1.0
420,Young Mr. Lincoln,1939.0,2.0,0.0,32155.0,1382.0,1503.0,2010-07-27 05:41:42,1.0
421,Jesse James,1939.0,2.0,0.0,31507.0,1383.0,1504.0,2010-07-27 05:43:13,1.0
422,Drums Along the Mohawk,1939.0,2.0,0.0,31252.0,1384.0,1505.0,2010-07-27 05:44:09,1.0
423,"Story of Alexander Graham Bell, The",1939.0,2.0,0.0,31981.0,1385.0,1506.0,2010-07-27 05:45:33,1.0
424,"Flying Deuces, The",1939.0,0.0,0.0,31322.0,1973.0,2637.0,2011-02-04 05:27:36,1.0
425,"Hunchback of Notre Dame, The",1939.0,0.0,0.0,31455.0,2086.0,2816.0,2011-03-03 23:51:48,1.0
426,At the Circus,1939.0,2.0,0.0,31060.0,2372.0,3452.0,2011-06-05 23:12:05,1.0
427,"Gorilla, The",1939.0,3.0,0.0,31387.0,2555.0,3801.0,2011-07-20 00:28:56,1.0
428,Mr. Wong in Chinatown,1939.0,1.0,0.0,31680.0,2622.0,3933.0,2011-08-16 16:49:55,1.0
429,Of Mice and Men,1939.0,1.0,0.0,31742.0,2851.0,4340.0,2011-11-19 16:48:01,1.0
430,"Rules of the Game, The",1939.0,3.0,0.0,31885.0,3089.0,4852.0,2012-03-04 12:14:32,1.0
431,Babes in Arms,1939.0,3.0,0.0,31066.0,3723.0,6175.0,2012-12-06 21:07:44,1.0
432,Destry Rides Again,1939.0,3.0,0.0,31225.0,5634.0,10529.0,2014-07-13 20:43:47,1.0
433,Nancy Drew... Reporter,1939.0,3.0,0.0,31709.0,5763.0,10857.0,2014-09-19 21:48:19,1.0
434,"Adventures of Sherlock Holmes, The",1939.0,3.0,0.0,31022.0,5863.0,11093.0,2014-10-23 00:31:56,1.0
435,Mr. Smith Goes to Washington,1939.0,2.0,0.0,31679.0,5946.0,11266.0,2014-11-25 12:59:18,1.0
436,Jamaica Inn,1939.0,3.0,0.0,31505.0,7322.0,14301.0,2016-12-12 12:08:14,1.0
437,Le jour se l&egrave;ve,1939.0,2.0,0.0,31514.0,8098.0,15850.0,2018-03-07 21:21:45,1.0
438,Gulliver&#39;s Travels,1939.0,0.0,0.0,31397.0,8511.0,16658.0,2018-12-05 01:17:56,1.0
439,Love Affair,1939.0,3.0,0.0,31593.0,9038.0,17784.0,2020-03-16 04:34:40,1.0
440,Pinocchio,1940.0,1.0,0.0,32910.0,478.0,158.0,2009-08-23 21:41:24,1.0
441,Rebecca,1940.0,3.0,0.0,32976.0,618.0,349.0,2009-12-28 23:16:34,1.0
442,"Thief of Bagdad, The",1940.0,0.0,0.0,33152.0,1265.0,1366.0,2010-07-23 00:54:48,1.0
443,"Mortal Storm, The",1940.0,3.0,0.0,32811.0,1501.0,1770.0,2010-08-25 03:15:37,1.0
444,Comrade X,1940.0,2.0,0.0,32349.0,1355.0,1476.0,2010-07-27 04:23:06,1.0
445,Boom Town,1940.0,1.0,0.0,32273.0,1356.0,1477.0,2010-07-27 04:27:19,1.0
446,Strange Cargo,1940.0,0.0,0.0,33105.0,1357.0,1478.0,2010-07-27 04:28:47,1.0
447,"Return of Frank James, The",1940.0,0.0,0.0,32983.0,1366.0,1487.0,2010-07-27 04:54:29,1.0
448,"All This, and Heaven Too",1940.0,2.0,0.0,32194.0,1373.0,1494.0,2010-07-27 05:26:28,1.0
449,"Letter, The",1940.0,2.0,0.0,32701.0,1380.0,1501.0,2010-07-27 05:39:10,1.0
450,"Grapes of Wrath, The",1940.0,3.0,0.0,32551.0,1387.0,1508.0,2010-07-27 05:48:01,1.0
451,A Chump at Oxford,1940.0,0.0,0.0,32339.0,1975.0,2639.0,2011-02-04 06:04:36,1.0
452,"Ape, The",1940.0,3.0,0.0,32215.0,2556.0,3802.0,2011-07-20 02:34:34,1.0
453,Santa Fe Trail,1940.0,1.0,0.0,33021.0,2678.0,4030.0,2011-09-14 02:15:45,1.0
454,His Girl Friday,1940.0,3.0,1.0,32599.0,3033.0,4725.0,2012-02-09 03:26:41,1.0
455,"Sea Hawk, The",1940.0,3.0,0.0,33028.0,3050.0,4759.0,2012-02-18 08:06:11,1.0
456,"Great Dictator, The",1940.0,3.0,0.0,32553.0,3470.0,5653.0,2012-08-13 07:55:07,1.0
457,Pride and Prejudice,1940.0,3.0,0.0,32943.0,4257.0,7451.0,2013-06-22 02:57:58,1.0
458,Primrose Path,1940.0,3.0,0.0,32946.0,4354.0,7726.0,2013-07-16 01:15:48,1.0
459,Chamber of Horrors / Door with the Seven Locks,1940.0,2.0,0.0,32406.0,4363.0,7764.0,2013-07-18 18:31:24,1.0
460,"Dance, Girl, Dance",1940.0,3.0,0.0,32376.0,4415.0,7878.0,2013-07-29 18:14:41,1.0
461,"Philadelphia Story, The",1940.0,3.0,1.0,32904.0,4943.0,8966.0,2013-12-12 17:01:58,1.0
462,Fantasia,1940.0,0.0,0.0,32455.0,5039.0,9111.0,2014-01-04 14:32:15,1.0
463,Anne Of Windy Poplars,1940.0,3.0,0.0,32211.0,5320.0,9748.0,2014-03-24 18:19:32,1.0
464,Gaslight,1940.0,3.0,0.0,31359.0,5773.0,10883.0,2014-09-22 19:32:21,1.0
465,"Last Alarm, The",1940.0,3.0,1.0,32690.0,5802.0,10967.0,2014-10-04 20:12:44,1.0
466,Foreign Correspondent,1940.0,1.0,0.0,32484.0,7311.0,14276.0,2016-12-02 14:34:51,1.0
467,"Shop Around the Corner, The",1940.0,3.0,1.0,33045.0,7861.0,15322.0,2017-10-19 12:11:26,1.0
468,Knute Rockne All American,1940.0,1.0,0.0,32676.0,8480.0,16591.0,2018-11-08 04:56:40,1.0
469,Two-Faced Woman,1941.0,2.0,0.0,34328.0,1331.0,1448.0,2010-07-26 02:18:20,1.0
470,"Shanghai Gesture, The",1941.0,3.0,0.0,34175.0,1512.0,1794.0,2010-08-28 02:03:02,1.0
471,"Maltese Falcon, The",1941.0,1.0,0.0,33870.0,1230.0,1330.0,2010-07-22 23:02:26,1.0
472,Citizen Kane,1941.0,1.0,0.0,33467.0,1266.0,1367.0,2010-07-23 00:55:07,1.0
473,Dumbo,1941.0,2.0,0.0,33563.0,1117.0,1169.0,2010-07-09 04:38:02,1.0
474,"Little Foxes, The",1941.0,2.0,0.0,33836.0,1372.0,1493.0,2010-07-27 05:24:36,1.0
475,"Lady Eve, The",1941.0,2.0,0.0,33804.0,1386.0,1507.0,2010-07-27 05:46:42,1.0
476,"Devil and Miss Jones, The",1941.0,3.0,0.0,33533.0,1682.0,2094.0,2010-10-23 04:56:36,1.0
477,Mr. Bug Goes to Town,1941.0,1.0,0.0,33727.0,1941.0,2598.0,2011-01-29 22:50:45,1.0
478,High Sierra,1941.0,1.0,0.0,33717.0,2410.0,3531.0,2011-06-18 04:15:37,1.0
479,"Wolf Man, The",1941.0,2.0,0.0,34398.0,2436.0,3588.0,2011-06-23 04:08:50,1.0
480,Cheers for Miss Bishop,1941.0,3.0,0.0,33459.0,2446.0,3605.0,2011-06-26 23:01:16,1.0
481,Men of Boys Town,1941.0,1.0,0.0,33902.0,2468.0,3634.0,2011-06-29 19:07:06,1.0
482,49th Parallel,1941.0,0.0,0.0,33627.0,2867.0,4369.0,2011-11-26 17:09:16,1.0
