,title,imdbid,id,rating,year
5801,Tales from the Catholic Church of Elvis!,1082876,6829,3,2009
5802,Beautiful Kate,1209377,6883,3,2009
5803,I can do bad all by myself,1385912,6937,1,2009
5804,Georgia O&#39;Keeffe,1320286,7010,3,2009
5805,Butter bei die Fische,1362534,7176,3,2009
5806,Land of the Lost,0457400,7359,0,2009
5807,(Untitled),1132193,7382,1,2009
5808,Accidents Happen,1119123,7614,3,2009
5809,Cherrybomb,1248971,7623,1,2009
5810,Dorian Gray,1235124,7628,1,2009
5811,Fatal Rescue,1144825,7631,1,2009
5812,Looking for Eric,1242545,7723,1,2009
5813,Celda 211,1242422,7917,0,2009
5814,"Hole, The",1085779,8003,3,2009
5815,Mystery Team,1237838,8146,1,2009
5816,Opie Gets Laid,0446043,8456,3,2009
5817,Hachi: A Dog&#39;s Tale,1028532,8555,1,2009
5818,Breaking Upwards,1247644,8593,3,2009
5819,Killer Bean Forever,1340108,8776,0,2009
5820,Year One,1045778,8848,3,2009
5821,Cold Souls,1127877,9007,1,2009
5822,What&#39;s Your Raashee?,1242530,9030,2,2009
5823,Pope Joan,0458455,9368,3,2009
5824,Night at the Museum: Battle of the Smithsonian,1078912,9589,1,2009
5825,1,0408060,9643,3,2009
5826,"Greatest, The",1226232,10030,3,2009
5827,"Crazies, The",0455407,694,3,2010
5828,Alice in Wonderland,1014759,699,3,2010
5829,Our Family Wedding,1305583,702,3,2010
5830,Green Zone,0947810,704,0,2010
5831,Diary of a Wimpy Kid,1196141,705,3,2010
5832,How to Train Your Dragon,0892769,711,3,2010
5833,Hot Tub Time Machine,1231587,715,1,2010
5834,Shutter Island,1130884,716,1,2010
5835,"Wolfman, The",0780653,717,1,2010
5836,Repo Men,1053424,723,3,2010
5837,Kick-Ass,1250777,737,1,2010
5838,Cemetery Junction,1196204,773,2,2010
5839,Date Night,1279935,784,3,2010
5840,Iron Man 2,1228705,797,3,2010
5841,"Back-up Plan, The",1212436,808,3,2010
5842,Robin Hood,0955308,822,3,2010
5843,Letters to Juliet,0892318,823,3,2010
5844,MacGruber,1470023,824,1,2010
5845,"Ghost Writer, The",1139328,828,2,2010
5846,Prince of Persia: The Sands of Time,0473075,831,0,2010
5847,"Runaways, The",1017451,832,3,2010
5848,Sex and the city 2,1261945,835,3,2010
5849,Book of Eli,1037705,848,3,2010
5850,Get Him To The Greek,1226229,870,1,2010
5851,Greenberg,1234654,872,1,2010
5852,Shrek Forever After,0892791,894,1,2010
5853,Just Wright,1407061,901,3,2010
5854,Please Give,0878835,908,3,2010
5855,Winter&#39;s Bone,1399683,909,3,2010
5856,"Karate Kid, The",1155076,943,3,2010
5857,Tiny Furniture,1570989,944,3,2010
5858,Toy Story 3,0435761,961,3,2010
5859,Peacock,1188113,962,1,2010
5860,R U There,1443518,968,0,2010
5861,"A-Team, The",0429493,969,0,2010
5862,Legion,1038686,979,3,2010
5863,Grown Ups,1375670,980,3,2010
5864,Exit Through the Gift Shop,1587707,988,0,2010
5865,Valentine&#39;s Day,0817230,989,3,2010
5866,Browncoats: Redemption,1593655,1004,3,2010
5867,I Am Love,1226236,1005,3,2010
5868,Dos hermanos,1576382,1012,3,2010
5869,Boy,1560139,1016,1,2010
5870,"Last Airbender, The",0938283,1019,1,2010
5871,"Switch, The",0889573,1570,2,2010
5872,Ramona and Beezus,0493949,1350,3,2010
5873,Centurion,1020558,1506,1,2010
5874,Jucy,1336999,1507,3,2010
5875,"Expendables, The",1320253,1509,1,2010
5876,Shelter,1179069,1580,3,2010
5877,"Sorcerer&#39;s Apprentice, The",0963966,1301,1,2010
5878,Remember Me,1403981,1303,3,2010
5879,"Town, The",0840361,1576,1,2010
5880,Middle Men,1251757,1447,1,2010
5881,"Other Guys, The",1386588,1448,2,2010
5882,La tete en friche,1455151,1519,1,2010
5883,You Will Meet a Tall Dark Stranger,1182350,1518,3,2010
5884,Poetry,1287878,1566,3,2010
5885,Resident Evil: Afterlife,1220634,1567,3,2010
5886,Salt,0944835,1299,3,2010
5887,Knight and Day,1013743,1174,2,2010
5888,Skeletons,1425933,1175,3,2010
5889,Una hora mas en Canarias,1161411,1183,3,2010
5890,"Kids Are All Right, The",0842926,1199,3,2010
5891,El dios de madera,1511354,1215,3,2010
5892,"Twilight Saga: Eclipse, The",1325004,1234,3,2010
5893,Despicable Me,1323594,1139,3,2010
5894,Cyrus,1336617,1166,1,2010
5895,Predators,1424381,1168,0,2010
5896,Inception,1375666,1169,3,2010
5897,Easy A,1282140,1599,3,2010
5898,"American, The",1440728,1530,1,2010
5899,Cop Out,1385867,1453,1,2010
5900,"Losers, The",0480255,1531,1,2010
5901,Submarino,1322385,1533,1,2010
5902,Monga,1604900,1471,1,2010
5903,Love Like Poison,1646985,1474,3,2010
5904,"Eat, Pray, Love",0879870,1480,3,2010
5905,Machete,0985694,1528,3,2010
5906,Dinner for Schmucks,0427152,1407,1,2010
5907,Scott Pilgrim vs. the World,0446029,1468,3,2010
5908,"Housemaid, The",1314652,1606,3,2010
5909,Going the Distance,1322312,1607,3,2010
5910,"Last Exorcism, The",1320244,1612,3,2010
5911,"Great Vazquez, The",1525915,1624,3,2010
5912,Into Our Own Hands,1653853,1618,3,2010
5913,Heartbeats,1600524,1619,2,2010
5914,"Social Network, The",1285016,1620,1,2010
5915,Carancho,1542852,1625,3,2010
5916,You Again,1414382,1626,3,2010
5917,Let Me In,1228987,1649,1,2010
5918,Buried,1462758,1650,1,2010
5919,Abel,1479668,1651,3,2010
5920,Made In Dagenham,1371155,1652,3,2010
5921,"Tempest, The",1274300,1653,3,2010
5922,Catfish,1584016,1655,0,2010
5923,Wall Street: Money Never Sleeps,1027718,1661,3,2010
5924,Black Swan,0947798,1662,3,2010
5925,Secretariat,1028576,1669,3,2010
5926,Amador,1477171,1672,3,2010
5927,13 Assassins,1436045,1698,1,2010
5928,Red,1245526,1700,2,2010
5929,Devil,1314655,1701,3,2010
5930,Score: A Hockey Musical,1592876,1711,2,2010
5931,Morning Glory,1126618,1723,3,2010
5932,Burlesque,1126591,1784,3,2010
5933,Elle s&#39;appelait Sarah (Sarah&#39;s key),1668200,1742,3,2010
5934,Megamind,1001526,1743,0,2010
5935,127 Hours,1542344,1758,3,2010
5936,Unstoppable,0477080,1759,3,2010
5937,Another Year,1431181,1760,3,2010
5938,Clash of the Titans,0800320,1772,3,2010
5939,Harry Potter and the Deathly Hallows: Part 1,0926084,1773,3,2010
5940,Uncle Boonmee Who Can Recall His Past Lives,1588895,1775,3,2010
5941,"Next Three Days, The",1458175,1777,3,2010
5942,Tangled,0398286,1782,3,2010
5943,Of god and men (Des hommes et des dieux),1588337,1820,0,2010
5944,Chico &amp; Rita,1235830,1831,2,2010
5945,Monsters,1470827,1842,0,2010
5946,Tron Legacy,1104001,1851,1,2010
5947,True Grit,1403865,1854,3,2010
5948,"King&#39;s Speech, The",1504320,1863,3,2010
5949,Charlie St. Cloud,1438254,1865,1,2010
5950,Temple Grandin,1278469,1866,3,2010
5951,"Tourist, The",1243957,1879,0,2010
5952,Skyline,1564585,1880,3,2010
5953,"Chronicles of Narnia: The Voyage of the Dawn Treader, The",0980970,1884,3,2010
5954,Yogi Bear,1302067,1893,0,2010
5955,"Four-Faced Liar, The",1174693,1918,3,2010
5956,Never Let Me Go,1334260,1923,3,2010
5957,Jack and the Beanstalk,1079968,1929,1,2010
5958,Gunless,1376195,1930,2,2010
5959,"Client List, The",1625340,1933,2,2010
5960,Trigger,1624408,1938,3,2010
5961,Restrepo,1559549,2006,0,2010
5962,"Fighter, The",0964517,2033,2,2010
5963,Welcome to the Rileys,1183923,2049,3,2010
5964,Simple Simon,1686313,2046,1,2010
5965,"Illusionist, The",0775489,2051,0,2010
5966,"Place in Between, The",1723115,2052,3,2010
5967,Bal,1571724,2055,0,2010
5968,Biutiful,1164999,2059,1,2010
5969,Confessions (Kokuhaku),1590089,2084,3,2010
5970,Blue Valentine,1120985,2088,2,2010
5971,"Spy Next Door, The",1273678,2093,3,2010
5972,Love and Other Drugs,0758752,2096,2,2010
5973,How I ended this summer,1588875,2103,0,2010
5974,Triple Dog,1232838,2110,3,2010
5975,And Soon the Darkness,1391034,2112,3,2010
5976,It&#39;s Kind of a Funny Story,0804497,2113,1,2010
5977,Kaboom,1523483,2114,3,2010
5978,Certified Copy,1020773,2119,3,2010
5979,Somewhere,1421051,2124,3,2010
5980,Dear John,0989757,2129,0,2010
5981,Superman/Batman: Apocalypse,1673430,2164,3,2010
5982,"Heavy, The",0473364,2178,0,2010
5983,Room in Rome,1263750,2175,3,2010
5984,Faster,1433108,2177,0,2010
5985,Incendies,1255953,2188,3,2010
5986,Submarine,1440292,2189,1,2010
5987,Due Date,1231583,2190,1,2010
5988,For 80 Days,1600383,2192,3,2010
5989,Barney&#39;s Version,1423894,2200,3,2010
5990,Oranges and Sunshine,1438216,2202,3,2010
5991,Meek&#39;s Cutoff,1518812,2206,2,2010
5992,Conviction,1244754,2245,3,2010
5993,Rabbit Hole,0935075,2246,3,2010
5994,Rubber,1612774,2253,3,2010
5995,Camp Rock 2: The Final Jam,1252380,2261,3,2010
5996,Potiche,1521848,2264,3,2010
5997,Takers,1135084,2271,1,2010
5998,"Lottery, The",1515935,2272,3,2010
5999,Insidious,1591095,2280,3,2010
6000,Super,1512235,2288,1,2010
6001,Everything Must Go,1531663,2305,1,2010
6002,For Colored Girls,1405500,2307,3,2010
6003,Batman: Under the Red Hood,1569923,2321,1,2010
6004,Casino Jack,1194417,2328,1,2010
6005,"Human Resources Manager, The",1311075,2329,1,2010
6006,Steam of Life,1583323,2337,0,2010
6007,&#39;Tamara Drewe&#39;,1486190,2358,3,2010
6008,Viva Riva!,1723120,2397,3,2010
6009,Nanny McPhee and the Big Bang,1415283,2416,3,2010
6010,Animal Kingdom,1313092,2419,1,2010
6011,Pink Saris,1721685,2459,3,2010
6012,Bandage,0482459,2465,3,2010
6013,Beginners,1532503,2480,1,2010
6014,Post Mortem,1714886,2481,1,2010
6015,Happythankyoumoreplease,1481572,2482,1,2010
6016,Arrietty,1568921,2513,3,2010
6017,Percy Jackson &amp; the Olympians: The Lightning Thief,0814255,2537,3,2010
6018,"Trip, The",1740047,2542,1,2010
6019,Wild Target,1235189,2593,1,2010
6020,Turbulent Skies,1518861,2624,3,2010
6021,18 comidas,1671616,2629,2,2010
6022,Senna,1424432,2633,1,2010
6023,4.3.2.1,1514041,2643,3,2010
6024,"Debt, The",1226753,2661,3,2010
6025,TrollHunter,1740707,2677,1,2010
6026,Don&#39;t Be Afraid of the Dark,1270761,2680,3,2010
6027,Ceremony,1341341,2686,2,2010
6028,Detective Dee and the Mystery of the Phantom Flame,1123373,2700,3,2010
6029,Small Town Murder Songs,1429392,2702,3,2010
6030,"Hollywood Complex, The",1754351,2712,3,2010
6031,"Corridor, The",1602617,2729,0,2010
6032,A Bag of Hammers,1509787,2733,3,2010
6033,"Women on the 6th Floor, The",1805297,2771,3,2010
6034,Little White Lies,1440232,2773,3,2010
6035,"Extraordinary Adventures of Adele Blanc-Sec, The",1179025,2774,3,2010
6036,Outside the Law,1229381,2775,1,2010
6037,Howl,1049402,2778,0,2010
6038,Fair Game,0977855,2780,3,2010
6039,Essential Killing,1561768,2781,0,2010
6040,Norwegian Wood,1270842,2782,3,2010
6041,Tucker and Dale vs Evil,1465522,2783,3,2010
6042,"Romantics, The",1403988,2791,3,2010
6043,Paranormal Activity 2,1536044,2794,3,2010
6044,Omae Umasou da na,1734113,2801,0,2010
6045,A Marine Story,1447479,2810,3,2010
6046,Stake Land,1464580,2811,1,2010
6047,Dylan Dog: Dead of Night,1013860,2812,0,2010
6048,"Ward, The",1369706,2813,3,2010
6049,Leading Ladies,1462053,2827,3,2010
6050,Chasing Legends,1996211,2863,0,2010
6051,"Disciple, The",1618390,2881,2,2010
6052,"Clock, The",2008009,2908,3,2010
6053,King of Devil&#39;s Island,1332134,2940,1,2010
6054,"Clinic, The",1345772,2951,3,2010
6055,"Conspirator, The",0968264,2962,3,2010
6056,Band Baaja Barat,1610452,3011,3,2010
6057,An Invisible Sign,1212454,3022,3,2010
6058,Black Venus,1401643,3042,3,2010
6059,"Shrine, The",1341710,3068,3,2010
6060,Justice League: Crisis on Two Earths,1494772,3390,1,2010
6061,Aftershock,1393746,3109,3,2010
6062,Elektra Luxx,1340773,3110,3,2010
6063,Jo&#39;s Boy,1548603,3157,0,2010
6064,"Whistleblower, The",0896872,3169,3,2010
6065,Ip Man 2,1386932,3187,1,2010
6066,Wrecked,1316622,3208,0,2010
6067,Cairo 678,1764141,3228,3,2010
6068,"Hunter, The",1190072,3213,1,2010
6069,Bill Cunningham New York,1621444,3224,3,2010
6070,Space Dogs,1272051,3257,3,2010
6071,Eat Me!,1412541,3278,3,2010
6072,Tekken,0411951,3316,2,2010
6073,I Saw the Devil,1588170,3319,1,2010
6074,Denizen,1194424,3425,1,2010
6075,Four Lions,1341167,3435,1,2010
6076,Food Stamped,1667079,3456,3,2010
6077,Edge of Darkness,1226273,3459,1,2010
6078,On Tour,1451762,3464,3,2010
6079,Stonehenge Apocalypse,1488598,3505,3,2010
6080,Surely Someday,1450332,3568,1,2010
6081,Basilicata Coast to Coast,1529233,3607,3,2010
6082,Red: Werewolf Hunter,1626201,3647,3,2010
6083,Frozen,1323045,3676,1,2010
6084,BearCity,1426320,3686,0,2010
6085,Country Strong,1555064,3708,3,2010
6086,Womb,1216520,3762,3,2010
6087,Transfer,1270120,3763,3,2010
6088,"Killing Jar, The",1270296,3804,3,2010
6089,Bedevilled,1646959,3815,3,2010
6090,Break Ke Baad,1578261,3816,3,2010
6091,16 Wishes,1646876,3842,3,2010
6092,Enthiran,1305797,3852,3,2010
6093,Daydream Nation,1581835,3887,3,2010
6094,Tinker Bell and the Great Fairy Rescue,1216515,3903,3,2010
6095,Une vie de chat,1673702,3975,3,2010
6096,"Killer Inside Me, The",0954947,4003,1,2010
6097,"Good Witch&#39;s Gift, The",1560779,4015,3,2010
6098,YellowBrickRoad,1398428,4038,3,2010
6099,Vanishing on 7th Street,1452628,4052,1,2010
6100,Les emotifs anonymes,1565958,4078,3,2010
6101,"Way, The",1441912,4102,0,2010
6102,West Is West,1441956,4103,3,2010
6103,Night Catches Us,0775543,4110,3,2010
6104,Predicament,1574639,4128,1,2010
6105,Feeding Frenzy,1706365,4137,3,2010
6106,First Night,1536053,4170,3,2010
6107,All About Evil,1307858,4274,3,2010
6108,Elena Undone,1575539,4310,3,2010
6109,Time Traveller (Toki o Kakeru Shojo),1614408,4366,3,2010
6110,Titanic II,1640571,4504,3,2010
6111,Pete Smalls Is Dead,1381413,4530,1,2010
6112,Mysteries of Lisbon,1236371,4556,3,2010
6113,Rare Exports,1401143,4790,0,2010
6114,Hypothermia,1313244,4810,3,2010
6115,"Experiment, The",0997152,4823,0,2010
6116,My Babysitter&#39;s a Vampire,1673423,4923,3,2010
6117,Bratz: Pampered Petz,1719009,4930,3,2010
6118,Standing Ovation,1303803,4942,3,2010
6119,Revenge of the Bridesmaids,1666642,4991,3,2010
6120,Los ojos de Julia (Julia&#39;s Eyes),1512685,5009,3,2010
6121,Boy Wonder,1456060,5018,3,2010
6122,"Amazing Bulk, The",1788453,5025,0,2010
6123,When in Rome,1185416,5036,3,2010
6124,We are The Night (Wir sind die Nacht),1692504,5070,3,2010
6125,A Little Help,1319722,5099,3,2010
6126,Spiderhole,1496884,5100,3,2010
6127,"Tomorrow, When the War Began",1456941,5134,3,2010
6128,Majorite opprimee,1684911,5197,0,2010
6129,Barbie in a Mermaid Tale,1610301,5231,3,2010
6130,Valkaama,1669706,5239,2,2010
6131,London Boulevard,1213648,5398,1,2010
6132,Ramayana: The Epic,1744641,5440,2,2010
6133,Twelve Thirty,1520453,5536,3,2010
6134,Mine vaganti,1405810,5623,3,2010
6135,"Hairdresser, The",1585255,5644,3,2010
6136,Mongolian Death Worm,1504443,5735,3,2010
6137,Como Esquecer,1735853,5830,3,2010
6138,Love in a puff,1602479,5854,1,2010
6139,Hunter Prey,1270291,5869,0,2010
6140,30 Days of Night: Dark Days,1320304,5876,3,2010
6141,"Last Song, The",1294226,5990,3,2010
6142,A Nightmare on Elm Street,1179056,6047,3,2010
6143,"Fanny, Annie &amp; Danny",1614338,6069,3,2010
6144,Snabba cash,1291652,6177,1,2010
6145,XXXHOLiC: Ro,1648133,6228,3,2010
6146,Diciotto anni dopo,1433802,6248,1,2010
6147,How Do You Know,1341188,6345,3,2010
6148,Frankie and Alice,1221208,6398,3,2010
6149,Going Postal,1219817,6453,1,2010
6150,I Will Follow,1624426,6493,3,2010
6151,Ca$h,1106860,6511,0,2010
6152,Jack goes boating,1278379,6556,1,2010
6153,Flipped,0817177,6657,3,2010
6154,Das letzte Schweigen,1361835,6728,3,2010
6155,Mozart&#39;s Sister,1653911,6780,3,2010
6156,"Way Back, The",1023114,7045,0,2010
6157,Sound of Noise,1278449,7115,0,2010
6158,Who We Are,1587386,7152,1,2010
6159,"Reef, The",1320291,7216,1,2010
6160,Secuestrados,1629377,7363,3,2010
6161,My Soul to Take,0872230,7491,3,2010
6162,Scooby-Doo! Camp Scare,1731767,7683,3,2010
6163,22 Bullets / L&#39;immortel,1167638,7718,1,2010
6164,Halo: Legends,1480660,7927,1,2010
6165,Pretty Little Liars,1578873,8022,3,2010
6166,Leap Year,1216492,8482,3,2010
6167,Third Star,1510906,8538,1,2010
6168,Sasha,1667691,8562,1,2010
6169,Beyond the Black Rainbow,1534085,8627,2,2010
6170,"Accursed, The",1666300,8710,2,2010
6171,Harriet the Spy: Blog Wars,1545097,8819,3,2010
6172,Life as We Know It,1055292,9075,3,2010
6173,"Perfect Host, The",1334553,9076,2,2010
6174,Operation: Endgame,1268987,9173,3,2010
6175,Revenge: A Love Story,1778258,9373,1,2010
6176,Im Schatten,1598538,9364,0,2010
6177,Yu-Gi-Oh! 3D: Bonds Beyond Time,1587157,9350,1,2010
6178,Step Up 3D,1193631,9351,3,2010
6179,"Big Tits Dragon, The",1642252,9377,3,2010
6180,Gantz,1525835,9561,1,2010
6181,Fantasmas,4259780,10044,0,2010
6182,Chongqing Blues,1646123,9890,1,2010
6183,Sucker Punch,0978764,1733,3,2011
6184,"Green Hornet, The",0990407,1924,1,2011
6185,Mean Girls 2,1679235,1931,3,2011
6186,Paul,1092026,2027,3,2011
6187,"Rite, The",1161864,2028,3,2011
6188,I Am Number Four,1464540,2063,1,2011
6189,Inventory,1787729,2064,3,2011
6190,"Eagle, The",1034389,2066,0,2011
6191,"Adjustment Bureau, The",1385826,2067,3,2011
6192,Rango,1192628,2120,1,2011
6193,Battle: Los Angeles,1217613,2122,1,2011
6194,Bridesmaids,1478338,2123,3,2011
6195,Red Riding Hood,1486185,2135,3,2011
6196,Beastly,1152398,2136,1,2011
6197,Gnomeo &amp; Juliet,0377981,2141,3,2011
6198,S.W.A.T.: Firefight,1621429,2145,1,2011
6199,Wake Wood,1296899,2146,3,2011
6200,"Lincoln Lawyer, The",1189340,2155,1,2011
6201,Source Code,0945513,2161,1,2011
6202,Limitless,1219289,2162,1,2011
6203,Hanna,0993842,2179,3,2011
6204,Your Highness,1240982,2185,1,2011
6205,Arthur,1334512,2194,2,2011
6206,Scream 4,1262416,2195,3,2011
6207,Hop,1411704,2201,2,2011
6208,Rio,1436562,2205,1,2011
6209,Atlas Shrugged: Part I,0480239,4330,3,2011
6210,Thor,0800369,2252,3,2011
6211,Fast Five,1596343,2265,3,2011
6212,No Strings Attached,1411238,2275,3,2011
6213,"Help, The",1454029,2276,3,2011
6214,Win Win,1606392,2285,3,2011
6215,Hesher,1403177,2289,1,2011
6216,Melancholia,1527186,2310,3,2011
6217,Pirates of the Caribbean: On Stranger Tides,1298650,2312,1,2011
6218,Water for Elephants,1067583,2325,1,2011
6219,Too Big to Fail,1742683,2355,1,2011
6220,"Hangover Part 2, The",1411697,2356,1,2011
6221,"Tree of Life, The",0478304,2368,0,2011
6222,X-Men: First Class,1270798,2370,3,2011
6223,Jane Eyre,1229822,2376,3,2011
6224,Super 8,1650062,2388,3,2011
6225,Green Lantern,1133985,2411,1,2011
6226,Mr. Popper&#39;s Penguins,1396218,2425,1,2011
6227,Jamie and Jessie Are Not Together,1718807,2433,3,2011
6228,Bad Teacher,1284575,2451,3,2011
6229,Transformers: Dark of the Moon,1399103,2469,3,2011
6230,Midnight in Paris,1605783,2479,3,2011
6231,"Unleashed, The",1756832,2497,3,2011
6232,Horrible Bosses,1499658,2512,3,2011
6233,Harry Potter and the Deathly Hallows: Part 2,1201607,2539,3,2011
6234,Friends with Benefits,1632708,2565,3,2011
6235,Captain America: The First Avenger,0458339,2567,1,2011
6236,"Crazy, Stupid, Love.",1570728,2587,3,2011
6237,Cowboys &amp; Aliens,0409847,2589,1,2011
6238,She Monkeys,1827358,2592,3,2011
6239,Rise of the Planet of the Apes,1318514,2594,1,2011
6240,Winnie the Pooh,1449283,2595,0,2011
6241,Sleeping Sickness (Schlafkrankheit),1822304,2607,1,2011
6242,30 Minutes or Less,1622547,2618,1,2011
6243,"Skin I Live In, The",1189073,2623,3,2011
6244,Deus Ex Human Revolution,1319708,2631,3,2011
6245,Conan the Barbarian,0816462,2636,3,2011
6246,Masks,1941600,2638,3,2011
6247,"Smurfs, The",0472181,2639,3,2011
6248,A Separation,1832382,2649,3,2011
6249,Apollo 18,1772240,2659,0,2011
6250,"Guard, The",1540133,2660,1,2011
6251,Contagion,1598778,2673,3,2011
6252,Drive,0780504,2679,3,2011
6253,Kung Fu Panda 2,1302011,2688,3,2011
6254,"Woman, The",1714208,2689,3,2011
6255,Dolphin Tale,1564349,2691,2,2011
6256,Straw Dogs,0999913,2692,3,2011
6257,Red State,0873886,2693,3,2011
6258,"Inbetweeners Movie, The",1716772,2695,1,2011
6259,You Instead,1672845,2703,3,2011
6260,Exit Humanity,1781812,2706,3,2011
6261,"Dead Inside, The",1582270,2707,1,2011
6262,Donovan&#39;s Echo,1743922,2711,1,2011
6263,Killer Elite,1448755,2714,0,2011
6264,Take This Waltz,1592281,2716,3,2011
6265,Moneyball,1210166,2717,1,2011
6266,Circumstance,1684628,2718,3,2011
6267,Higher Ground,1562568,2719,3,2011
6268,Attenberg,1691323,2721,3,2011
6269,"Lie, The",1531930,2724,3,2011
6270,Moon Point,1832405,2726,1,2011
6271,Thespians,1604225,2727,3,2011
6272,Starbuck,1756750,2728,1,2011
6273,"Black Power Mixtape 1967-1975, The",1592527,2732,3,2011
6274,Lloyd the Conqueror,1675439,2734,2,2011
6275,Attack the Block,1478964,2735,3,2011
6276,Ides Of March,1124035,2736,1,2011
6277,Tinker Tailor Soldier Spy,1340800,2747,1,2011
6278,Page One: Inside the New York Times,1787777,2748,1,2011
6279,Real Steel,0433035,2752,1,2011
6280,"Mechanic, The",0472399,2754,0,2011
6281,Footloose,1068242,2758,3,2011
6282,"Artist, The",1655442,2759,1,2011
6283,"Captains, The",1946421,2761,1,2011
6284,"Thing, The",0905372,2764,3,2011
6285,Cars 2,1216475,2779,2,2011
6286,"Three Musketeers, The",1509767,2787,2,2011
6287,"Big Year, The",1053810,2788,2,2011
6288,I Am Nasrine,1440118,2789,3,2011
6289,Restless,1498569,2790,3,2011
6290,We Need to Talk About Kevin,1242460,2792,3,2011
6291,Alamanya,1630027,2805,3,2011
6292,French Immersion,1674692,2806,3,2011
6293,In Time,1637688,2807,1,2011
6294,"Adventures of Tintin, The",0983193,2818,1,2011
6295,50/50,1306980,2819,2,2011
6296,Margin Call,1615147,2822,1,2011
6297,October Baby,1720182,3147,3,2011
